DATE,PAGE,TITLE,AUTHOR,POSITION,TRANSLATOR,GENDER,KORRUSNOM,GENRELIT,THEME,NATIONALITY,ORILANGUAGE,bigo
1938-06-30,4,[image]장화에 밟히는 미국 문어/뱀 사진,,,,,,,,,,
1938-06-30,4,쏘베트 상업의 질서를 위반하는 리올리가,벼락,,,,,,,,,
1938-06-30,4,지구상에서 가장 긴 전화간선,,,,,,,,,,
1938-06-30,4,쏘베트 피아니쓰트들은 조국으루 떠낫다,,,,,,,,,,
1938-06-30,4,라고다의 동생들은 공부에 착수,,,,,,,,,,
1938-06-30,4,[missing]오라비를 찾소,윤해옥,,,F,K,,,,,
1938-07-03,1,[head]셋재 오년게획 공채(제일년 발행)를일제히 구매함으로써 사회주의의 불가침의 요색인 쏘베트 국가의 위력과 국방력을 더욱 공고케하라!,,,,,,,,,,
1938-07-03,1,쏘베트 조국의 새 공채,,,,,,,,,,
1938-07-03,1,셋재 오년게획 국가공채 발행에 대하여(제 일년 발행),,,,,,,,,,
1938-07-03,1,샛제오년게획 국가공채 발행조건(제일년 발행),,,,,,,,,,
1938-07-03,2,셋재 오년게획 국가공채 발행조건,즈웨레브,쎄쎄쎄르 재무인민위원장 ,,,,,,,,
1938-07-03,2,[table]셋재 오년게획 국가공채 발행조건,,,,,,,,,,
1938-07-03,2,1938년도 추수에 대하여 쎄쎄쎄르 인민위원 쏘베트의 결정,,,,,,,,,,
1938-07-03,3,1938년도 추수에 대하여 쎄쎄쎄르 인민위원 쏘베트의 결정,,,,,,,,,,
1938-07-03,4,1938년도 추수에 대하여 쎄쎄쎄르 인민위원 쏘베트의 결정,몰로또브,쎄쎄쎄르 인민위원 쏘베트 회장  / 쎄쎄쎄르 인민위원 쏘베트 서무부장 ,,,,,,,,
1938-07-03,4,[table]표해(1938년도 추수에 대하여 쎄쎄쎄르 인민위원 쏘베트의 결정),몰로또브,쎄쎄쎄르 인민위원 쏘베트 회장  / 쎄쎄쎄르 인민위원 쏘베트 서무부장 ,,,,,,,,
1938-07-03,4,물많은 아리크를 위한 투쟁은 높은 수확을 위한 투쟁이다,레닌기치 특파원,,,,,,,,,
1938-07-03,4,통지서,,,,,,,,,,
1938-07-06,1,[head]선거깜빠니야의 성과들을 고착시기라,PRAVDA,,,,,,,,,
1938-07-06,1,쓰딸린동무에게,꼬끼나끼,,,,,,,,,
1938-07-06,1,"쓰빠쓰크로 붙어 륙월 28일. 모쓰크와, 크레믈리. 쓰딸린, 몰로또브 동무들에게",꼬끼나끼,,,,,,,,,
1938-07-06,1,블라지워쓰또크 브. 꼬끼나끼와 아. 브랴진쓰끼 동무들에게,,,,,,,,,,
1938-07-06,2,1938년도 축산업 발전에 대한 국정게획 쎄쎄쎄르 인민위원 쏘베트의 결정,,,,,,,,,,
1938-07-06,2,[table]1.콜호즈 1939 1월까지 가축수효 증가게획,,,,,,,,,,
1938-07-06,2,[table]2.콜호즈 1938년 어린 가축 증산 게획,,,,,,,,,,
1938-07-06,2,[table]1938년도에 증식되는 어린 가축들을 자래울 게획,,,,,,,,,,
1938-07-06,2,[table]1939년 정월 1일까지 가축머리수를 증가시길 게획,,,,,,,,,,
1938-07-06,3,크슬-오르다 시내 공채보급,,,,,,,,,,
1938-07-06,3,씨르-다리야 구역내 공채보급 형편,,,,,,,,,,
1938-07-06,3,[theater]크슬-오르다 고려극단은 첫번순회에서 빛난 성과를 달성하엿다 - 순회는 그냥 게속된다-,김,,,U,U,,,,,
1938-07-06,3,[caption]모스크와에 건설하는 쏘베트 궁전 도안,,,,,,,,,,
1938-07-06,3,중국군대,PRAVDA,,,,,,,,,
1938-07-06,4,일본군대의 손실,,,,,,,,,,
1938-07-06,4,일본은 또다시 뽀르트쓰무트 조약을 위반,TASS,,,,,,,,,
1938-07-06,4,만주의 빨찌산운동,TASS,,,,,,,,,
1938-07-06,4,하르빈에는 게엄령을 선포,TASS,,,,,,,,,
1938-07-06,4,《에스빠니》통신사는 인떼르웬트들의 군인 및 군수품 운반에 대하여,TASS,,,,,,,,,
1938-07-06,4,이스빠니야 반란군의 손실,TASS,,,,,,,,,
1938-07-06,4,쏘베트 체육 선수들이 프란치야에서,,,,,,,,,,
1938-07-06,4,녜그르 권투가 드소 루이쓰의 큰 승리,TASS,,,,,,,,,
1938-07-06,4,두학교의 학년도 총화,,,,,,,,,,
1938-07-06,4,한심천만한 로력동원,,,,,,,,,,
1938-07-06,4,중국군대,PRAVDA,,,,,,,,,
1938-07-10,1,[head]풍작을 볼세위크적으로 추수하자,PRAVDA,,,,,,,,,
1938-07-10,1,[captionn]모쓰크바-울라지워쓰또크 무착륙 비행사 - 블라지미르 꼰쓰딴찌노위츠 꼬끼나끼,,,,,,,,,,
1938-07-10,2,"아르한겔쓰크로 붙어 모쓰크바 크레믈리, 쓰딸린동무에게",뽈린나 오씨펜꼬,,,,,,,,,
1938-07-10,2,"아르한겔쓰크 쓰따르시 레이쩨난트 오씨뻰고, 로만꼬, 레이쩨난트 라쓰꼬와 동무들에게",,,,,,,,,,
1938-07-10,2,카삭쓰딴 볼세위크공산당 제이차 대회,,,,,,,,,,
1938-07-10,2,셋재오년게획(제 일년발행)공채보급에 대한 통게,,,,,,,,,,
1938-07-10,2,카삭쓰딴 공산당(볼) 제 2차 대회 쓰크웍르초브동무의 연설,,,,,,,,,,
1938-07-10,2,공채고븍에 새 발전이 있는 ~달리녜워쓰또츠니크~,김,,,U,U,,,,,
1938-07-10,3,"모스크와, 크레믈리 쓰딸린동무에게",대회 집행부,,,,,,,,,
1938-07-10,3,카삭쓰딴 공산당 (볼) 제2차 대회,KAZTAG,,,,,,,,,
1938-07-10,3,두해동안 이쓰빠니야 인민의 영웅적 투쟁,,,,,,,,,,
1938-07-10,4,쎄쎄쎄르 농무인민위원부와 쏩호즈인민위원부에서 꼼바이녜르들의 로력보수에 대하여,,,,,,,,,,
1938-07-10,4,쏘베트 긔선 ~레프리세라또르 №1~은 울라지워쓰또크루 떠낫다,TASS,,,,,,,,,
1938-07-10,4,카삭쓰딴 공산당(볼) 제2대회,KAZTAG,,,,,,,,,
1938-07-10,4,프란치야 선거전에서 인민전선의 큰 승리,TASS,,,,,,,,,
1938-07-10,4,중국항공대의 빛난성과,TASS,,,,,,,,,
1938-07-10,4,쏘베트해원들은 파시쓰트 포로에서 해방되어 왓다,TASS,,,,,,,,,
1938-07-12,1,[head]꼼쏘몰의 중대한 과업,PRAVDA,,,,,,,,,
1938-07-12,1,카사흐쓰딴 공산당(볼) 제이차 대회,KAZTAG,,,,,,,,,
1938-07-12,2,카사흐쓰딴 공산당(볼) 제이차 대회,KAZTAG,,,,,,,,,
1938-07-12,2,새 공채보급 절차에 대하여,,,,,,,,,,
1938-07-12,2,[table]크슬오르다주내 셋재 오년게획 공채보급 상항,,,,,,,,,,
1938-07-12,2,오쏘아위야힘 회원증 교환,,,,,,,,,,
1938-07-12,3,1938년도 축산업 발전에 대한 국정게획 쎄쎄쎄르 인민위원 쏘베트의 결정,,,,,,,,,,
1938-07-12,3,[table]ㄱ) 종자용 숳소와 소아지,,,,,,,,,,
1938-07-12,3,[table]ㄴ)바란들과 야르까들,,,,,,,,,,
1938-07-12,3,[table]ㄷ)숳도야지들과 어미도야지들,,,,,,,,,,
1938-07-12,4,안글리야 함대의 확장,TASS,,,,,,,,,
1938-07-12,4,안글리야-쏘베트의 정서의 조인,TASS,,,,,,,,,
1938-07-12,4,안글리야에서 실업이 확대된다,TASS,,,,,,,,,
1938-07-12,4,공화국 이쓰빠니야에 동정함에 대한 [국제주일],TASS,,,,,,,,,
1938-07-12,4,1밀리온의 중국인민이 긔사 지경에 처해있다,TASS,,,,,,,,,
1938-07-12,4,하북성의 빨찌산들은 강도배들과의 투쟁을 굳게한다,TASS,,,,,,,,,
1938-07-12,4,일본 함대의 손실,TASS,,,,,,,,,
1938-07-12,4,크슬-오르다 꼬보르를 만국 전람회루,,,,,,,,,,
1938-07-12,4,[theater]크슬-오르다 고려극장은 순회에서 돌아왓다,,,,,,,,,,
1938-07-12,4,세게 경제공황은 심각화 된다,TASS,,,,,,,,,
1938-07-12,4,두해동안 이쓰빠니야 인민의 영웅적 투쟁,잡지 선전원의 지남,,,,,,,,,
1938-07-16,1,[head]카사흐쓰딴 공산당(볼) 제2차 대회에서 진술한 카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 결산보고,,,,,,,,,,
1938-07-16,1,[table]공업과 농업 총 산물의 비중,,,,,,,,,,
1938-07-16,1,[table]농업의 공산물 계획실행은 다음과 같다:,,,,,,,,,,
1938-07-16,2,카사흐쓰딴 공산당(볼) 제2차 대회에서 진술한 카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 결산보고,,,,,,,,,,
1938-07-16,2,[table]산업들 게획실행,,,,,,,,,,
1938-07-16,2,카사흐쓰딴 공산당(볼) 제 이차 대회,,,,,,,,,,
1938-07-16,3,카사흐쓰딴 공산당(볼) 제2차 대회에서 진술한 카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 결산보고,,,,,,,,,,
1938-07-16,4,카사흐쓰딴 공산당(볼) 제 이차 대회,,,,,,,,,,
1938-07-16,4,사회주의 빅이에 부른다,방영국,,,M,K,,,,,
1938-07-16,4,[table]크슬-오르다주 내 셋재오년게획(제일년발행)공채보급 형편,,,,,,,,,,
1938-07-16,4,륙백여명 인구ㅅ속에서 신문독자가 없다,김,,,U,U,,,,,
1938-07-16,4,시공원엔 결함이 많다.,김,,,U,U,,,,,
1938-07-16,4,[missing]처제와 동무들을 찾소,,,,,,,,,,
1938-07-18,1,[head]카사흐쓰딴 공산당(볼) 제2차 대회에서 진술한 카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 결산보고,,,,,,,,,,
1938-07-18,2,카사흐쓰딴 공산당(볼) 제2차 대회에서 진술한 카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 결산보고,,,,,,,,,,
1938-07-18,3,카사흐쓰딴 공산당(볼) 제2차 대회에서 진술한 카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 결산보고,,,,,,,,,,
1938-07-18,4,카사흐쓰딴 공산당(볼) 제2차 대회에서 진술한 카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 결산보고,,,,,,,,,,
1938-07-18,5,카사흐쓰딴 공산당(볼) 제2차 대회에서 진술한 카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 결산보고,,,,,,,,,,
1938-07-18,6,카사흐쓰딴 공산당(볼) 중앙위원회 비서 쓰크워르초브 동무의 보고,,,,,,,,,,
1938-07-18,6,카사흐쓰딴 공산당(볼) 제2차 대회,,,,,,,,,,
1938-07-18,6,정오,editorial,,,,,,,,,
1938-07-22,1,[head]카사흐 쎄쎄르 제일회소집 최고쏘베트 제일차 쎄씨야에 대한 통신적 보도,,,,,,,,,,
1938-07-22,2,카사흐쓰딴 공산당(볼) 제2차 대회에서 선거된 중앙위원회 위원들의 명록,,,,,,,,,,
1938-07-22,2,카사흐쓰딴 공산당(볼세위크) 제 2차 대회에서 선거된 중앙위원회 위원 후보들의 명록,,,,,,,,,,
1938-07-22,2,카사흐쓰딴 공산당(볼) 제이차 대회에서 선거된 검렬꼬미씨야 위원들의 명록,,,,,,,,,,
1938-07-22,2,통신적 보도,,,,,,,,,,
1938-07-22,2,카사흐쓰딴 공산당(볼세위크) 제이차 대회 카사흐쓰딴 공산당(볼세위크)중앙위원회 비서 니. 아. 쓰크워르초브 동무의 결론,,,,,,,,,,
1938-07-22,2,카사흐쓰딴 공산당(볼) 제이차 대회에서의 크슬-오르다 주당위원회 비서 아브드라흐마노브동무의 연설,,,,,,,,,,
1938-07-22,3,카사흐스딴 공산당(볼) 중앙위원회 비서 니. 아. 쓰크워르초브 동무의 결론,,,,,,,,,,
1938-07-22,3,카사흐쓰딴 공산당(볼) 제이차 대회에서의 크슬-오르다 주당위원회 비서 아브드라흐마노브동무의 연설,,,,,,,,,,
1938-07-22,4,니. 아. 쓰크워르초브 동무의 결론,,,,,,,,,,
1938-07-22,5,카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 니.아. 쓰크워르초브 동무의 보고에 의하여 접수한 카사흐쓰딴 공산당(볼) 제2차 대회의 결정,,,,,,,,,,
1938-07-22,5,니. 아. 쓰크워르초브 동무의 결론,,,,,,,,,,
1938-07-22,6,카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 니.아. 쓰크워르초브 동무의 보고에 의하여 접수한 카사흐쓰딴 공산당(볼) 제2차 대회의 결정,,,,,,,,,,
1938-07-22,6,중국 남방 형편,TASS,,,,,,,,,
1938-07-22,6,만주국 군대의 폭동,TASS,,,,,,,,,
1938-07-22,6,게르마니야 비행긔들은 체호쓸로와끼야 우에서,TASS,,,,,,,,,
1938-07-22,6,이쓰빠니야 공화국 항공대의 활동,,,,,,,,,,
1938-07-22,6,주덕의 전보문,TASS,,,,,,,,,
1938-07-22,6,고와르드 유즈의 세게일주 급속비행,,,,,,,,,,
1938-07-24,1,[head]카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 니.아. 쓰크워르초브 동무의 보고에 의하여 접수한 카사흐쓰딴 공산당(볼) 제2차 대회의 결정,,,,,,,,,,
1938-07-24,2,카사흐쓰딴 공산당(볼) 제2차 대회의 결정,,,,,,,,,,
1938-07-24,3,카사흐쓰딴 공산당(볼) 제2차 대회의 결정,,,,,,,,,,
1938-07-24,4,카사흐쓰딴 공산당(볼) 중앙위원회 사업에 대한 니.아. 쓰크워르초브 동무의 보고에 의하여 접수한 카사흐쓰딴 공산당(볼) 제2차 대회의 결정,,,,,,,,,,
1938-07-24,4,[missing]족하를 찻소,,,,,,,,,,
1938-07-28,1,[head]카사흐쓰딴 공산당(볼세위크) 제이차 대회의 종결적 회의에서 진술한 니. 아. 쓰크워르초브 동무의 폐회사,,,,,,,,,,
1938-07-28,2,카사흐쓰딴 공산당(볼세위크) 제이차 대회의 종결적 회의에서 진술한 니. 아. 쓰크워르초브 동무의 폐회사,,,,,,,,,,
1938-07-28,2,카사흐쓰딴 공산당(볼)중앙위원회 크슬-오르다주 조직뷰로의 사업결산 보고에 의한 제일차 크슬-오르다주 당 꼰페렌치야의 결정,,,,,,,,,,
1938-07-28,3,카사흐쓰딴 공산당(볼)중앙위원회 크슬-오르다주 조직뷰로의 사업결산 보고에 의한 제일차 크슬-오르다주 당 꼰페렌치야의 결정,,,,,,,,,,
1938-07-28,3,법률대학 학생모집,,,,,,,,,,
1938-07-28,3,낫븐 행위를 하고있는 벼 실험장 지렉또르,,,,,,,,,,
1938-07-28,3,사회주의 빅이에 부른다,,,,,,,,,,
1938-07-28,4,형제적 가맹 공화국들 최고쏘베트 쎄씨야에서,,,,,,,,,,
1938-07-28,5,쎄쎄쎄르 철도운수업 전동맹명절 진행에 대한 카사흐쓰딴 공산당(볼세위크) 중앙위원회 뷰로의 결정,,,,,,,,,,
1938-07-28,5,카사흐쓰딴 공산당(볼세위크) 제이차 대회의 총화를 연구함에 대하여 카사흐스딴 공산당(볼세위크) 중앙위원회 뷰로의 1938년 칠월 20일 결정,,,,,,,,,,
1938-07-28,5,따쓰의 반박,TASS,,,,,,,,,
1938-07-28,5,파시쓰트 침공자들은 무장한다,,,,,,,,,,
1938-07-28,6,일본 정부의 무근거한 립론과 요구,TASS,,,,,,,,,
1938-07-28,6,뽈리샤에 주재하는 쏘베트 대표긔관들에 대한 뽈리샤 주권당국의 무레한 행위,TASS,,,,,,,,,
1938-07-28,6,일본-만주국의 새 쁘로워까치야,TASS,,,,,,,,,
1938-07-28,6,일본 아동들은 굶주린다,TASS,,,,,,,,,
1938-07-28,6,이스빠니야 인민전선 인민위원회의 격문,TASS,,,,,,,,,
1938-07-28,6,이쓰빠니야 레완트 전선,,,,,,,,,,
1938-07-28,6,주 운동대회의 결과,,,,,,,,,,
1938-08-06,1,[head]1938년도 추수와 농산물 준비에 대한 카사흐쓰딴 공산당(볼) 중앙위원회 제1차 쁠레눔의 결정,,,,,,,,,,
1938-08-06,1,무우를 뽑으며 운반하는 긔간을 다음과 같이 정할 것이다,,,,,,,,,,
1938-08-06,1,붉은긔 훈장 받은 원동전선 총사령장이오 쏘베트 동맹의 마르살-와씰리 꼰쓰딴찌노위츠 블류헤르 동무.,,,,,,,,,,
1938-08-06,1,하싼호수 구역에서의 충돌에 대하여,,,,,,,,,,
1938-08-06,1,침략의 도야지 주둥이를 다시는 들이밀지 못하게하자,김,,,U,U,,,,,
1938-08-06,2,1938년도 추수와 농산물 준비에 대한 카사흐쓰딴 공산당(볼) 중앙위원회 제1차 쁠레눔의 결정,,,,,,,,,,
1938-08-06,2,원동국경은 잠을쇠에 단단히 닫기어젓다,쓰딸린,,,,,,,,,
1938-08-06,3,여러가지 일에서 소행이 괘씸한 장봉춘,사실대로,,,,,,,,,
1938-08-06,3,로력조직 및 동원에서 긴급히 새 전환을 짛으라,긔자 ㄹ,,,,,,,,,
1938-08-06,3,로어는 쏘베트 인민들의 재산,PRAVDA,,,,,,,,,
1938-08-06,3,언동국경은 잠을쇠에 단단히 닫기어젓다,쓰딸린,,,,,,,,,
1938-08-06,4,국회대의원들은 레완트 공화국 군대의 영웅적 투쟁에 대하여,TASS,,,,,,,,,
1938-08-06,4,게르마니아 군인들의 도주,TASS,,,,,,,,,
1938-08-06,4,공화국군대의 첫 엿새동안 공격의 총화,TASS,,,,,,,,,
1938-08-06,4,게르마니야 서쪽 국경에서의 요색시설,TASS,,,,,,,,,
1938-08-06,4,로어는 쏘베트 인민들의 재산,PRAVDA,,,,,,,,,
1938-08-06,4,신문독자 모집 운동을 넓히 전개하자,editorial,,,,,,,,,
1938-08-06,4,일본의 압빡을 대항하는 중국민중의 폭동,TASS,,,,,,,,,
1938-08-06,4,일본장교들의 자살,TASS,,,,,,,,,
1938-08-09,1,[head]1939년도의 전동맹적 인구조사에 대하여,몰로또브,,,,,,,,,
1938-08-09,1,하싼호수 구역에서의 충돌에 대하여,TASS,,,,,,,,,
1938-08-09,2,카사흐쓰딴에서의 축산업형편과 발전과업에 대하여 카사흐쓰딴 공산당(볼) 제2차 대회에서 따시예브 동무의 보고에 의하여 접수한 결정,,,,,,,,,,
1938-08-09,3,카사흐쓰딴에서의 축산업형편과 발전과업에 대하여 카사흐쓰딴 공산당(볼) 제2차 대회에서 따시예브 동무의 보고에 의하여 접수한 결정,,,,,,,,,,
1938-08-09,3,팔월 18일-쏘베트 항공대날을 앞에두고 우리 항공대의 과거와 현재,아. 쎄게지,,,,,,,,,
1938-08-09,4,인민의 원쑤들의 폭로는 당사업을 활긔있게 한다.,김춘봉,,,M,K,,,,,
1938-08-09,4,영웅적 로력의 투사들,김홍빈,,,M,K,,,,,
1938-08-09,4,[head]1939년도의 전동맹적 인구조사에 대하여,몰로또브,,,,,,,,,
1938-08-09,4,체호쓸로와끼야와 린접된 압쓰트리야국경선에서의 힘있는 전쟁준비,TASS,,,,,,,,,
1938-08-09,4,이딸리야 비행사 지오와니 쓰삐예찌의 이야기,TASS,,,,,,,,,
1938-08-09,4,공화국 군대의 공격은 계속된다,TASS,,,,,,,,,
1938-08-09,4,외국출판물은 쏘베트국경에서의 일본 쁘로워까치야에 대하여,,,,,,,,,,
1938-08-09,4,[subscription]고려신문 ~레닌의 긔치~ 대금:,editorial,,,,,,,,,
1938-08-16,1,[head]새 추수에 대하여 카사흐 쎄쎄르 인민위원 쏘베트와 카사흐쓰딴 공산당(볼)중앙위원회의 1938년 팔월 7일 결정,,,,,,,,,,
1938-08-16,1,하싼호수 구역에서의 충돌에 대하여,,,,,,,,,,
1938-08-16,1,하싼호수 구역에서의 사변에 대하여,,,,,,,,,,
1938-08-16,1,비행긔 H-209호의 승조단에 대한 정부 통신,,,,,,,,,,
1938-08-16,2,추수와 곡물랍부의 진행과정에 대하여 카사흐 쎄쎄르 인민위원 쏘베트와 카사흐쓰딴 공산당(볼) 중앙위원회 1938년 팔월 7일 결정,,,,,,,,,,
1938-08-16,3,추수와 곡물랍부의 진행과정에 대하여 카사흐 쎄쎄르 인민위원 쏘베트와 카사흐쓰딴 공산당(볼) 중앙위원회 1938년 팔월 7일 결정,,,,,,,,,,
1938-08-16,3,쎄쎄쎄르 제일차 소집 최고쏘베트 제이차 쎄씨야,,,,,,,,,,
1938-08-16,3,국제청년날을 앞에두고,조동규,,,M,K,,,,,
1938-08-16,3,꼴호즈의 작업전선에서 새 인재의 등용,리,,,U,U,,,,,
1938-08-16,3,[subscription]신문독자 모집운동,editorial,,,,,,,,,
1938-08-16,4,중국전선에서,,,,,,,,,,
1938-08-16,4,체호쓸로와끼야에서 반 파시쓰트 시위운동,TASS,,,,,,,,,
1938-08-16,4,레완트군대 군정위원 오르떼가의 성명,TASS,,,,,,,,,
1938-08-16,4,쎄쎄쎄르 재무인민 위원부의 통신,TASS,,,,,,,,,
1938-08-16,4,쓰따하노브적 브리가드,리봉호,,,M,K,,,,,
1938-08-16,4,쓰ᄄᆞ하노브적 메또드로 일하는 양춘일,봉호,,,M,K,,,,,
1938-08-16,4,피치는 사업에서의 쓰따하놉츠들,정희선,,,F,K,,,,,
1938-08-16,4,십장 이와노브는 건축사업에 지장을 준다,김,,,U,U,,,,,
1938-08-16,4,쁠란따또르 최언명의 사업을 검열하라,본대로,,,,,,,,,
1938-08-16,4,꼴호즈에서 도망한자들에게 주목을 돌리라,폭발탄,,,,,,,,,
1938-08-16,4,둘째오년게획 공채의 제팔차 취첨,,,,,,,,,,
1938-08-16,4,[subscription]고려신문 ~레닌의 긔치~ 대금:,editorial,,,,,,,,,
1938-08-18,1,[head]쏘베트 항공대의 위력을 튼튼히하자,,,,,,,,,,
1938-08-18,1,[caption]공군 그림,,,,,,,,,,
1938-08-18,2,중국을 전취할수 없다. 일본비행사의 일지에서,,,,,,,,,,
1938-08-18,2,중국의 영웅-비행사들,TASS,,,,,,,,,
